Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2
11,0,5,22,1,6,2013,37,273.94,3799.39,73.41,13.0,18.5,462.49,422.0,3629.44
11,0,4,25,21,6,2013,25,172.0,4457.44,58.07,16.0,14.8,474.57,180.0,4356.72
11,0,1,22,29,5,2012,9,167.2,2689.73,56.23,12.0,9.3,532.94,195.0,2471.82
11,0,2,31,31,7,2013,31,728.4,4401.1,59.5,18.0,31.5,416.44,744.0,4150.12
11,0,3,5,31,1,2013,18,1439.7,5091.17,47.42,6.0,33.3,406.51,1240.0,4369.87
11,0,2,51,19,12,2012,23,612.7,5239.59,63.27,9.0,11.1,440.65,459.0,4851.27
11,0,5,25,22,6,2013,4,1065.41,2662.0,30.36,12.0,25.9,364.0,1042.0,2309.79
11,0,1,8,21,2,2012,5,668.9,3271.0,45.96,9.0,24.1,492.45,659.0,2957.46
11,0,3,32,8,8,2013,0,19.03,3002.39,29.55,14.0,3.7,562.07,14.0,3015.16
11,0,1,10,6,3,2012,32,971.14,4898.87,46.39,10.0,22.2,418.95,1024.0,4714.3
11,0,3,12,21,3,2013,30,1583.3,4856.75,63.8,7.0,48.2,414.71,1432.0,4682.9
11,0,6,18,6,5,2012,5,30.16,2769.43,48.81,5.0,0.0,645.21,63.0,2801.85
11,0,4,3,20,1,2012,15,1264.53,4559.69,40.63,6.0,13.0,389.71,1146.0,4138.48
11,0,3,11,14,3,2013,46,1234.7,4241.02,56.81,4.0,13.0,446.44,1013.0,3878.86
11,0,0,42,15,10,2012,17,33.85,4548.01,52.49,6.0,7.4,491.82,39.0,4507.9
11,0,2,36,5,9,2012,1,174.56,3035.63,71.75,11.0,18.5,498.34,296.0,2706.25
11,0,1,39,24,9,2013,20,254.7,4550.79,81.66,15.0,22.2,464.3,287.0,4403.54
11,0,5,7,16,2,2013,35,1109.4,5162.18,51.33,8.0,33.3,389.19,1160.0,4581.97
2,1,0,52,24,12,2012,7,735.5,3217.75,46.21,8.0,22.2,454.67,570.0,2518.65
11,0,5,36,7,9,2013,38,512.7,3776.49,69.26,10.0,18.5,379.13,460.0,3782.91
11,0,6,40,7,10,2012,19,170.7,3587.7,64.16,8.0,14.8,574.62,278.0,3470.14
11,0,0,52,23,12,2013,28,1491.39,4916.87,55.23,10.0,38.9,329.61,1354.0,3968.15
11,0,2,9,29,2,2012,13,448.35,3584.62,45.82,8.0,20.4,474.31,608.0,3513.05
11,0,0,35,26,8,2013,14,78.3,3046.74,46.17,13.0,13.0,649.71,37.0,3107.31
11,0,0,4,23,1,2012,15,260.69,4479.59,44.13,5.0,9.3,610.97,222.0,4469.55
11,0,6,23,10,6,2012,41,54.1,3650.51,54.75,12.0,5.6,645.68,36.0,3370.76
11,0,6,20,19,5,2013,27,3.18,3949.48,90.73,11.0,13.0,380.51,7.0,3983.32
11,0,3,28,12,7,2012,47,151.9,3510.32,54.75,12.0,13.0,617.87,138.0,3165.36
11,0,0,17,23,4,2012,1,153.0,3180.94,56.18,6.0,9.3,537.87,120.0,2984.56
11,0,0,43,21,10,2013,23,829.1,4603.54,79.5,15.0,37.0,395.81,531.0,4591.1
11,0,1,48,26,11,2013,29,174.37,4977.93,58.2,8.0,5.6,464.75,189.0,4820.79
11,0,6,10,11,3,2012,20,50.31,3707.31,48.65,8.0,7.4,475.76,89.0,3771.47
11,0,3,10,7,3,2013,35,976.0,5180.84,62.38,9.0,16.7,411.19,815.0,5151.5
11,0,5,46,17,11,2012,13,212.42,3127.7,39.41,5.0,9.3,693.7,237.0,2963.29
11,0,2,40,2,10,2013,1,940.2,3029.29,35.09,16.0,25.9,433.96,993.0,2779.92
11,0,1,13,26,3,2013,11,654.6,3463.36,82.2,-1.0,22.2,605.63,312.0,3218.78
11,0,4,44,1,11,2013,24,231.36,4685.88,49.76,10.0,5.6,395.67,264.0,4551.17
11,0,1,44,1,11,2011,6,343.18,2780.52,33.75,5.0,7.4,545.81,336.0,2561.7
11,0,0,27,2,7,2012,36,88.85,4548.96,79.15,17.0,18.5,544.23,210.0,4434.81
11,0,5,46,19,11,2011,3,787.0,3172.21,58.25,11.0,20.4,446.39,743.0,2943.94
11,0,1,39,25,9,2012,30,984.2,4462.27,85.69,10.0,22.2,487.63,728.0,4280.84
11,0,2,26,26,6,2013,13,52.72,3095.16,51.89,10.0,20.4,647.7,40.0,2980.92
11,0,5,21,26,5,2012,8,633.97,2666.99,36.05,15.0,25.9,473.32,903.0,2584.51
11,0,3,5,31,1,2013,26,1450.0,5366.89,50.1,9.0,35.2,404.69,1311.0,4459.21
11,0,1,48,26,11,2013,27,163.25,4958.0,58.2,7.0,3.7,459.66,201.0,4787.77
5,1,4,14,6,4,2012,33,339.6,4445.06,47.56,11.0,22.2,542.99,524.0,4158.85
11,0,0,5,30,1,2012,15,471.4,4512.97,44.67,6.0,5.6,520.58,447.0,4315.73
0,1,0,32,5,8,2013,1,153.14,2768.66,61.73,14.0,29.6,528.76,162.0,2587.02
11,0,2,30,25,7,2012,24,55.89,4524.91,83.48,16.0,11.1,580.75,68.0,4497.19
11,0,4,25,22,6,2012,43,823.7,3921.34,54.24,12.0,22.2,364.46,879.0,3326.23
11,0,2,44,31,10,2012,5,1052.5,2883.86,27.41,8.0,24.1,412.22,850.0,2709.61
11,0,0,24,10,6,2013,10,513.23,2433.58,41.88,11.0,22.2,440.31,301.0,2192.59
11,0,1,23,5,6,2012,43,120.4,3921.83,47.21,13.0,11.1,487.35,85.0,3903.35
11,0,0,17,23,4,2012,37,402.5,4796.78,167.89,8.0,29.6,518.36,414.0,4463.94
11,0,3,23,6,6,2013,4,52.11,2641.2,43.82,10.0,7.4,483.25,105.0,2618.77
11,0,4,35,30,8,2013,39,751.09,4095.64,66.74,16.0,24.1,402.95,678.0,3728.05
11,0,2,20,16,5,2012,33,26.42,4552.34,161.16,11.0,13.0,557.92,133.0,4625.04
11,0,0,9,27,2,2012,1,665.1,3551.96,85.51,9.0,18.5,456.54,577.0,3047.13
11,0,4,37,14,9,2012,9,1143.62,2692.25,47.44,14.0,37.0,412.66,930.0,2167.23
11,0,6,21,27,5,2012,28,208.69,3889.53,75.58,14.0,13.0,486.41,256.0,3439.7
11,0,0,31,30,7,2012,36,122.1,4569.39,103.39,11.0,13.0,553.41,153.0,4248.7
11,0,4,51,23,12,2011,16,869.6,4672.76,43.78,6.0,22.2,518.56,668.0,3845.54
11,0,0,43,22,10,2012,47,56.37,3681.61,43.42,11.0,9.3,643.15,114.0,3315.36
11,0,2,36,5,9,2012,29,28.05,4474.19,70.14,17.0,11.1,503.19,57.0,4292.81
11,0,2,47,23,11,2011,3,1118.47,3312.09,46.8,10.0,20.4,340.64,999.0,2891.0
11,0,6,10,10,3,2013,44,1377.58,4052.07,62.55,1.0,38.9,378.15,1371.0,3790.11
11,0,3,30,25,7,2013,40,139.1,4035.67,49.12,16.0,13.0,505.29,86.0,3923.75
11,0,5,39,29,9,2012,39,888.4,4529.6,69.19,12.0,14.8,482.31,902.0,4108.8
11,0,3,7,16,2,2012,19,640.67,4953.89,46.54,7.0,14.8,526.29,692.0,4615.06
11,0,6,24,17,6,2012,6,186.0,2499.09,42.68,9.0,13.0,593.41,171.0,2400.46
11,0,0,45,7,11,2011,31,331.26,5039.11,58.8,9.0,14.8,491.34,539.0,4608.22
11,0,2,36,4,9,2013,2,222.92,2861.96,32.6,12.0,7.4,553.52,329.0,2568.99
11,0,4,10,8,3,2013,19,1037.5,4789.22,56.65,9.0,22.2,450.93,870.0,4557.77
11,0,1,51,20,12,2011,10,434.9,3415.56,48.95,7.0,16.7,417.59,582.0,3160.85
11,0,0,24,11,6,2012,18,49.8,4314.19,90.33,13.0,5.6,583.83,8.0,4258.66
11,0,5,27,7,7,2012,24,360.0,4126.07,75.5,19.0,18.5,598.32,310.0,3886.21
11,0,2,16,17,4,2013,29,1455.3,4688.32,76.73,11.0,53.7,360.5,1298.0,4163.92
11,0,1,19,8,5,2012,21,468.8,4675.69,88.17,10.0,22.2,475.39,359.0,4635.84
11,0,3,47,21,11,2013,39,403.5,5444.52,93.41,2.0,22.2,445.18,439.0,5336.92
11,0,0,31,30,7,2012,4,209.6,2496.46,46.92,9.0,7.4,642.85,136.0,2324.02
11,0,4,36,6,9,2013,42,512.78,4401.48,61.53,9.0,24.1,426.33,524.0,3970.2
11,0,5,19,12,5,2012,17,76.1,3441.24,46.93,7.0,9.3,475.86,75.0,3656.13
11,0,2,47,23,11,2011,15,1133.81,4501.05,45.4,11.0,25.9,433.48,1005.0,4163.16
11,0,5,44,3,11,2012,23,1038.1,4340.97,55.6,6.0,20.4,449.79,858.0,4019.37
11,0,3,21,24,5,2012,25,108.0,4561.78,60.09,17.0,9.3,539.69,55.0,4488.08
11,0,2,44,31,10,2012,30,382.8,4967.08,71.06,7.0,13.0,491.12,172.0,4755.86
11,0,5,52,29,12,2012,1,1399.9,3699.14,45.71,10.0,35.2,265.93,1128.0,2920.45
11,0,5,29,20,7,2013,41,280.2,3397.44,58.5,20.0,18.5,562.28,174.0,3285.24
11,0,5,33,17,8,2013,43,566.8,3703.92,72.61,14.0,11.1,361.52,571.0,3396.42
11,0,6,37,15,9,2013,9,1272.5,2411.6,31.33,13.0,24.1,447.32,1045.0,1848.62
11,0,6,8,26,2,2012,6,167.6,3068.44,43.91,8.0,3.7,597.47,67.0,2809.43
11,0,5,6,11,2,2012,46,34.83,4026.11,55.16,7.0,11.1,593.06,45.0,4039.28
11,0,5,52,28,12,2013,13,450.2,2794.81,47.85,2.0,11.1,325.42,395.0,2671.42
11,0,5,3,21,1,2012,4,1399.04,3301.53,37.18,11.0,24.1,297.82,1201.0,2761.87
11,0,3,31,1,8,2013,39,998.78,4048.78,69.53,18.0,25.9,316.83,1074.0,3775.56
11,0,4,37,14,9,2012,42,295.8,4694.07,154.03,13.0,9.3,454.36,356.0,4109.04
11,0,5,19,11,5,2013,43,722.96,3793.64,62.66,8.0,18.5,287.02,654.0,3573.6
11,0,6,2,13,1,2013,34,291.72,5046.45,109.15,6.0,20.4,516.43,278.0,5068.54
11,0,0,46,11,11,2013,23,454.68,4802.37,87.38,14.0,16.7,418.47,462.0,4634.99
11,0,5,34,24,8,2013,39,253.81,3703.7,64.5,17.0,14.8,497.97,379.0,3646.98
11,0,5,22,1,6,2013,34,300.48,3803.11,71.94,14.0,24.1,441.21,420.0,3627.78
11,0,4,48,2,12,2011,16,553.8,4794.58,62.14,3.0,14.8,556.25,470.0,4790.18
11,0,4,23,8,6,2012,10,1010.51,2594.94,28.14,10.0,40.7,447.08,712.0,2380.58
11,0,4,50,13,12,2013,30,1416.69,4796.45,56.74,8.0,27.8,425.92,1331.0,4233.68
11,0,5,23,9,6,2012,21,259.69,3989.18,79.64,13.0,9.3,501.87,291.0,3867.42
11,0,4,45,11,11,2011,20,1441.66,4791.56,67.82,13.0,48.2,360.75,1337.0,4342.56
11,0,4,8,24,2,2012,31,102.51,4734.63,86.5,11.0,13.0,558.26,122.0,4512.88
11,0,6,15,15,4,2012,38,9.12,3810.03,58.32,7.0,16.7,634.31,19.0,3964.55
11,0,3,48,29,11,2012,18,87.06,4959.0,66.07,3.0,3.7,550.93,46.0,5070.46
11,0,4,44,1,11,2013,0,655.61,3351.35,36.88,8.0,13.0,416.86,638.0,3185.03
11,0,4,2,11,1,2013,24,602.6,5001.64,53.7,9.0,22.2,495.94,617.0,4868.9
11,0,3,47,21,11,2013,27,867.42,4876.37,72.74,5.0,24.1,451.29,812.0,4675.81
11,0,5,42,19,10,2013,21,610.3,4187.64,59.9,14.0,18.5,397.83,604.0,4008.3
11,0,3,6,9,2,2012,18,504.1,4891.38,73.99,7.0,14.8,567.52,365.0,4875.85
11,0,4,4,27,1,2012,21,711.04,5016.82,42.8,5.0,16.7,484.42,739.0,4860.63
11,0,6,41,13,10,2013,4,154.3,2769.23,52.32,11.0,14.8,488.18,136.0,2664.4
11,0,3,12,21,3,2013,45,1618.7,4403.47,156.32,9.0,37.0,414.08,1446.0,3962.47
11,0,3,13,28,3,2013,16,565.0,4532.28,85.68,0.0,20.4,519.28,348.0,4364.79
11,0,4,35,31,8,2012,40,557.7,4180.92,47.51,16.0,14.8,509.42,418.0,3991.65
11,0,0,11,12,3,2012,44,52.49,4504.78,63.15,6.0,9.3,561.71,45.0,4248.66
11,0,4,32,9,8,2013,22,292.84,4407.34,119.09,16.0,18.5,459.06,301.0,4213.04
11,0,3,35,30,8,2012,29,301.06,4455.42,71.84,16.0,25.9,430.98,366.0,4188.68
11,0,0,6,4,2,2013,22,1455.76,5251.39,62.93,7.0,27.8,410.52,1406.0,4533.37
11,0,1,24,11,6,2013,28,195.26,4341.48,77.44,17.0,20.4,469.55,184.0,4342.8
11,0,3,51,22,12,2011,9,835.9,3222.79,27.04,10.0,14.8,388.78,901.0,2797.11
1,1,2,52,25,12,2013,20,361.85,4329.05,72.27,1.0,14.4,417.33,323.0,4101.99
11,0,4,47,23,11,2012,43,155.65,4594.09,54.02,5.0,7.4,572.45,165.0,4445.04
11,0,4,49,7,12,2012,18,973.9,5090.94,55.75,5.0,33.3,458.53,1051.0,4582.62
11,0,3,38,20,9,2012,47,150.46,3346.04,40.25,11.0,3.7,533.38,115.0,3160.78
11,0,4,23,7,6,2013,27,195.99,4299.24,68.59,20.0,22.2,451.08,211.0,4158.54
11,0,2,12,21,3,2012,7,510.5,2987.26,41.18,8.0,14.8,522.48,393.0,2751.46
11,0,2,36,4,9,2013,41,212.66,4437.97,65.0,14.0,13.0,480.63,331.0,4418.04
11,0,1,12,20,3,2012,31,870.34,4656.11,48.16,10.0,25.9,515.6,725.0,4356.74
11,0,4,35,31,8,2012,17,349.2,4096.3,68.48,11.0,9.3,491.18,341.0,4070.06
11,0,4,50,16,12,2011,31,914.9,5250.56,73.9,4.0,25.9,491.79,833.0,5145.06
11,0,5,17,27,4,2013,30,237.49,3908.69,60.94,11.0,22.2,534.99,198.0,3618.39
11,0,0,5,28,1,2013,40,1424.26,5523.14,71.0,9.0,40.7,409.28,1345.0,4840.52
11,0,2,19,9,5,2012,16,100.99,4392.02,86.41,6.0,14.8,519.46,143.0,4367.97
11,0,6,11,18,3,2012,45,128.91,3783.85,65.41,5.0,14.8,650.74,132.0,3514.26
11,0,5,31,4,8,2012,17,229.7,3261.14,52.85,13.0,16.7,562.92,369.0,3105.87
11,0,6,43,28,10,2012,29,971.56,4133.12,53.68,9.0,22.2,479.65,967.0,3611.7
11,0,3,44,31,10,2013,29,1049.5,4752.55,54.06,11.0,24.1,360.55,935.0,4356.52
11,0,0,16,16,4,2012,20,511.93,4684.46,88.5,7.0,18.5,501.42,821.0,4411.89
11,0,4,20,18,5,2012,21,270.8,4520.72,69.35,8.0,18.5,522.17,298.0,4579.31
11,0,4,52,28,12,2012,14,1421.8,3133.64,37.39,10.0,38.9,331.45,1031.0,2777.95
11,0,0,21,20,5,2013,21,365.02,4453.35,74.46,11.0,25.9,346.3,514.0,4296.92
11,0,3,46,14,11,2013,46,243.16,3957.23,51.96,7.0,3.7,434.97,289.0,3875.81
11,0,2,32,8,8,2012,21,53.9,4365.76,68.05,16.0,1.9,482.21,5.0,4430.11
11,0,2,48,27,11,2013,15,183.45,4616.0,60.45,5.0,13.0,522.47,252.0,4561.25
11,0,6,43,27,10,2013,20,1485.6,3748.79,31.92,12.0,35.2,397.14,1312.0,3257.19
11,0,3,13,29,3,2012,47,153.58,3620.32,56.35,10.0,16.7,564.68,249.0,3314.12
11,0,3,22,30,5,2013,33,656.2,4309.61,69.44,15.0,33.3,371.03,690.0,4210.97
11,0,5,36,7,9,2013,25,591.19,4063.18,64.88,12.0,18.5,327.35,676.0,3837.68
11,0,4,12,22,3,2013,0,1523.0,3907.95,115.94,9.0,33.3,398.36,1422.0,3355.34
11,0,1,28,10,7,2012,39,466.11,4197.56,49.47,14.0,24.1,549.04,568.0,3798.35
11,0,2,43,23,10,2013,26,548.7,4666.1,49.7,13.0,24.1,339.15,713.0,4249.48
11,0,1,28,9,7,2013,46,65.28,3540.74,46.36,20.0,3.7,544.92,51.0,3594.44
11,0,1,24,11,6,2013,8,671.73,2479.61,42.28,12.0,24.1,350.88,704.0,2308.1
11,0,3,11,15,3,2012,14,261.5,3824.49,47.31,7.0,9.3,594.1,321.0,3778.83
11,0,6,47,25,11,2012,45,684.5,4066.77,53.07,3.0,37.0,509.7,850.0,3569.21
11,0,4,36,6,9,2013,22,200.81,4534.47,64.37,11.0,24.1,459.87,338.0,4181.18
11,0,6,22,3,6,2012,3,415.21,2729.05,48.32,12.0,18.5,491.2,380.0,2352.03
11,0,4,15,12,4,2013,28,339.8,4695.44,66.23,11.0,22.2,507.14,336.0,4513.17
11,0,1,32,6,8,2013,1,157.4,2797.82,51.66,13.0,7.4,537.55,88.0,2625.44
11,0,4,46,16,11,2012,30,148.1,4724.17,61.92,8.0,9.3,553.18,57.0,4735.91
11,0,6,43,27,10,2013,12,1433.68,2640.18,28.57,11.0,38.9,404.25,1035.0,2227.85
11,0,6,22,2,6,2013,20,30.23,3531.02,64.94,13.0,3.7,467.93,28.0,3564.77
11,0,4,52,30,12,2011,36,1223.87,5685.95,290.85,11.0,24.1,425.37,1215.0,4931.18
11,0,0,33,13,8,2012,42,195.77,3705.44,106.55,14.0,14.8,401.23,200.0,3448.19
11,0,6,31,4,8,2013,9,225.7,2360.5,47.73,13.0,5.6,456.7,184.0,2230.17
11,0,0,21,20,5,2013,4,103.13,2695.48,58.31,11.0,13.0,476.1,71.0,2637.89
11,0,4,47,22,11,2013,16,162.71,4680.17,60.2,0.0,22.2,472.69,298.0,4734.4
11,0,6,19,12,5,2013,36,1238.41,3867.07,65.21,11.0,27.8,266.76,968.0,3558.07
11,0,2,31,31,7,2013,12,192.1,2707.88,40.73,13.0,25.9,617.24,114.0,2614.87
11,0,3,40,4,10,2012,4,232.6,2929.79,38.51,7.0,14.8,653.82,158.0,2793.42
11,0,4,31,2,8,2013,3,987.25,2833.52,47.63,15.0,22.2,403.09,1057.0,2274.18
11,0,4,19,11,5,2012,12,420.97,2938.11,45.75,5.0,16.7,432.17,531.0,2827.44
11,0,4,50,14,12,2012,45,607.04,4640.87,53.83,6.0,13.0,542.86,531.0,4159.98
11,0,6,51,22,12,2013,44,1124.29,4314.02,53.95,3.0,13.0,337.68,987.0,3957.5
11,0,0,49,2,12,2013,36,276.64,6108.3,264.13,7.0,1.9,416.47,260.0,5667.91
11,0,4,46,18,11,2011,28,934.05,4777.54,63.49,12.0,31.5,495.87,950.0,4509.61
11,0,4,43,26,10,2012,8,894.7,2873.72,35.84,9.0,20.4,479.14,605.0,2513.52
11,0,1,43,22,10,2013,14,508.9,3795.33,49.99,14.0,16.7,453.22,684.0,3689.75
11,0,0,2,9,1,2012,26,73.3,5280.18,63.9,9.0,5.6,606.18,82.0,4946.78
11,0,5,48,3,12,2011,24,692.4,4545.26,43.29,9.0,14.8,486.01,918.0,4284.31
11,0,5,48,30,11,2013,26,132.56,4625.71,90.45,8.0,14.8,454.9,169.0,4301.0
11,0,0,36,2,9,2013,14,538.43,3126.62,46.04,12.0,20.4,573.81,543.0,3188.82
11,0,3,12,21,3,2013,19,1516.8,4864.98,63.8,5.0,48.2,432.25,1467.0,4588.99
11,0,0,39,24,9,2012,7,128.43,2468.32,38.45,9.0,11.1,538.87,156.0,2344.27
11,0,1,48,29,11,2011,25,1326.93,5010.4,60.15,7.0,24.1,400.8,1072.0,4740.06
11,0,4,33,16,8,2013,4,183.07,2644.8,43.86,13.0,24.1,465.08,397.0,2506.73
11,0,5,1,5,1,2013,44,129.99,4030.03,59.93,10.0,16.7,473.86,331.0,3933.47
11,0,3,44,3,11,2011,30,510.33,4962.59,57.54,13.0,22.2,522.25,589.0,4479.28
11,0,2,35,29,8,2012,19,813.2,4579.88,53.63,15.0,33.3,373.13,780.0,4229.53
11,0,6,41,14,10,2012,15,140.6,2866.7,54.78,4.0,13.0,584.34,178.0,2757.93
11,0,5,11,17,3,2012,26,67.7,4249.0,50.72,9.0,14.8,596.22,61.0,4147.41
11,0,3,40,3,10,2013,33,242.1,4744.84,95.37,16.0,5.6,434.71,124.0,4825.11
11,0,2,48,27,11,2013,8,220.14,3104.36,44.0,5.0,14.8,485.61,265.0,2956.05
11,0,3,22,31,5,2012,18,259.8,4508.65,72.75,13.0,20.4,447.28,208.0,4348.89
11,0,6,34,26,8,2012,21,116.9,3613.75,80.09,14.0,9.3,487.73,93.0,3589.92
11,0,1,41,8,10,2013,39,156.8,5195.88,103.05,14.0,14.8,412.94,190.0,4880.77
11,0,4,49,6,12,2013,42,352.19,4853.96,66.59,7.0,13.0,503.87,303.0,4612.05
11,0,1,23,4,6,2013,22,67.21,4275.16,65.43,16.0,16.7,506.8,94.0,4379.28
11,0,5,10,10,3,2012,46,58.31,3816.87,48.65,11.0,3.7,543.6,143.0,3735.81
11,0,4,18,3,5,2013,12,671.25,3020.4,43.27,9.0,18.5,508.4,658.0,2672.94
11,0,4,29,19,7,2013,13,94.16,2915.33,40.4,14.0,11.1,593.0,124.0,2875.64
11,0,4,39,28,9,2012,38,576.64,4847.43,74.24,11.0,16.7,480.64,688.0,4251.03
11,0,5,39,28,9,2013,5,424.3,2712.43,41.81,14.0,22.2,440.57,430.0,2533.81
11,0,0,45,5,11,2012,39,364.9,5377.38,131.56,7.0,11.1,488.8,328.0,5142.15
11,0,1,8,19,2,2013,27,515.1,5170.43,66.58,8.0,24.1,475.16,492.0,4620.14
11,0,4,48,29,11,2013,29,1062.37,4815.13,61.9,9.0,25.9,353.57,1076.0,4322.55
11,0,1,21,22,5,2012,12,354.06,2830.83,38.3,12.0,14.8,550.16,536.0,2667.91
11,0,0,6,6,2,2012,30,63.5,5160.79,64.41,10.0,13.0,567.26,27.0,5074.5
11,0,5,3,19,1,2013,27,479.7,4622.4,61.53,3.0,14.8,505.53,209.0,4654.6
11,0,5,50,17,12,2011,16,1058.03,3879.69,46.07,3.0,25.9,469.51,797.0,3583.48
11,0,1,35,28,8,2012,28,861.8,4495.84,82.74,16.0,27.8,398.92,859.0,4072.62
11,0,2,27,4,7,2012,15,71.79,3567.99,49.75,13.0,11.1,691.51,102.0,3539.3
11,0,4,26,28,6,2013,6,541.42,2603.13,34.41,13.0,18.5,440.85,547.0,2415.39
11,0,5,43,26,10,2013,38,852.8,4708.92,75.3,11.0,25.9,343.6,1026.0,4303.63
11,0,5,22,2,6,2012,41,328.4,3506.26,51.89,13.0,16.7,493.75,376.0,3379.6
11,0,0,6,6,2,2012,45,32.41,4426.46,56.95,9.0,11.1,588.0,73.0,4305.33
11,0,1,18,30,4,2013,18,78.8,4611.43,103.19,7.0,18.5,492.76,37.0,4203.29
11,0,2,3,16,1,2013,42,219.5,5116.35,68.09,6.0,9.3,503.73,118.0,5022.66
11,0,2,2,9,1,2013,39,186.96,5473.69,96.93,6.0,13.0,454.47,312.0,5372.47
11,0,1,8,21,2,2012,45,1119.61,4401.67,45.2,10.0,31.5,483.96,1103.0,3921.29
11,0,5,48,3,12,2011,22,644.2,4475.32,43.29,9.0,20.4,504.95,892.0,4242.68
11,0,1,10,6,3,2012,30,895.78,4772.25,46.39,9.0,24.1,419.29,969.0,4585.92
11,0,2,30,24,7,2013,30,514.12,4476.63,62.63,18.0,22.2,394.62,689.0,4144.73
11,0,6,49,9,12,2012,18,571.8,3595.59,39.31,6.0,11.1,542.37,436.0,3309.17
11,0,5,45,9,11,2013,25,279.01,4354.96,50.3,8.0,14.8,411.17,241.0,4347.12
11,0,4,30,27,7,2012,8,261.1,2570.15,39.17,10.0,9.3,600.05,216.0,2353.32
11,0,3,46,17,11,2011,16,1080.31,4407.55,58.79,11.0,33.3,461.92,1142.0,4259.87
11,0,1,1,3,1,2012,22,998.8,4650.78,43.52,6.0,40.7,430.66,1260.0,4536.72
11,0,1,27,2,7,2013,9,813.68,2592.99,23.0,11.0,20.4,386.22,808.0,2247.9
11,0,0,27,1,7,2013,41,189.47,3822.8,47.46,13.0,16.7,412.65,150.0,3750.7
11,0,2,2,9,1,2013,24,144.47,4975.73,67.37,7.0,9.3,487.25,288.0,4879.61
11,0,0,3,14,1,2013,28,898.93,5125.54,59.35,7.0,25.9,479.12,851.0,4786.87
11,0,0,3,14,1,2013,32,962.22,5350.91,65.62,7.0,24.1,475.25,812.0,5050.4
11,0,4,21,25,5,2012,6,189.5,2757.55,37.1,13.0,13.0,513.06,245.0,2882.64
11,0,2,28,11,7,2012,11,210.71,2607.87,39.67,11.0,3.7,657.95,139.0,2381.06
11,0,2,8,20,2,2013,38,1312.8,5632.05,76.72,6.0,35.2,357.48,1352.0,5209.83
11,0,4,26,29,6,2012,18,580.1,4335.48,51.15,13.0,25.9,526.17,687.0,4035.95
11,0,4,49,9,12,2011,23,611.5,5123.45,54.59,5.0,29.6,499.18,570.0,5093.22
11,0,3,52,27,12,2012,42,664.0,4521.46,65.85,7.0,18.5,391.8,738.0,4089.61
11,0,5,28,14,7,2012,25,218.11,4021.47,84.03,13.0,16.7,580.73,287.0,3774.21
11,0,5,13,31,3,2012,3,201.2,3146.14,44.27,9.0,29.6,441.73,338.0,2866.94
11,0,0,50,9,12,2013,41,1298.45,5131.92,57.91,10.0,25.9,334.43,1206.0,4697.42
11,0,6,23,9,6,2013,3,42.72,2761.27,44.37,14.0,11.1,680.0,92.0,2597.35
11,0,2,41,10,10,2012,46,332.05,3842.61,48.38,13.0,9.3,464.22,485.0,3453.72
11,0,4,27,5,7,2013,44,157.09,3607.17,47.27,11.0,9.3,540.96,159.0,3549.48
11,0,6,25,24,6,2012,32,236.8,3613.44,68.72,17.0,14.8,517.42,227.0,3506.77
11,0,3,44,31,10,2013,30,1030.22,4761.83,54.06,11.0,25.9,362.01,919.0,4383.5
11,0,0,2,9,1,2012,20,141.1,5042.41,52.15,9.0,20.4,597.51,201.0,4851.07
11,0,1,51,17,12,2013,24,1191.15,4912.42,71.72,6.0,25.9,355.59,1253.0,4646.98
11,0,0,29,15,7,2013,18,68.54,4301.94,65.0,16.0,13.0,530.27,65.0,4018.72
11,0,4,40,5,10,2012,28,268.7,4440.29,59.69,11.0,7.4,546.97,104.0,4334.23
11,0,4,42,19,10,2012,27,67.24,4618.04,56.79,11.0,9.3,580.94,102.0,4451.72
11,0,4,11,15,3,2013,40,325.9,5456.26,138.46,2.0,13.0,438.65,92.0,5070.6
11,0,6,18,6,5,2012,42,497.7,3829.96,96.0,8.0,18.5,562.5,382.0,3595.45
11,0,1,37,11,9,2012,14,673.5,3473.94,48.33,6.0,11.1,398.5,544.0,2852.25
11,0,5,48,3,12,2011,26,746.2,4540.89,43.29,10.0,18.5,486.33,939.0,4215.5
11,0,6,46,20,11,2011,30,253.46,4099.04,61.58,11.0,14.8,487.46,393.0,4060.2
11,0,1,12,19,3,2013,44,198.4,4659.73,70.82,1.0,14.8,507.44,157.0,4438.8
11,0,5,23,8,6,2013,1,108.87,3004.18,33.83,15.0,13.0,611.36,181.0,2876.37
11,0,2,36,5,9,2012,4,163.58,2701.85,70.33,10.0,13.0,480.45,286.0,2451.33
11,0,6,1,8,1,2012,3,360.9,3765.88,42.39,6.0,11.1,510.39,404.0,3337.64
11,0,6,29,22,7,2012,38,863.79,3593.75,56.67,16.0,25.9,299.96,986.0,3194.51
11,0,1,48,26,11,2013,4,53.5,3247.25,43.0,4.0,13.0,519.78,48.0,3201.4
11,0,0,22,27,5,2013,3,1225.23,2608.83,32.26,10.0,31.5,344.67,804.0,2308.03
11,0,5,29,20,7,2013,42,268.0,3312.0,52.92,20.0,11.1,597.27,191.0,3228.48
